USER_ID,ORDER_ID,PURCHASE_TS,SHIP_TS,REFUND_TS,PRODUCT_NAME,PRODUCT_ID,USD_PRICE,PURCHASE_PLATFORM,MARKETING_CHANNEL,ACCOUNT_CREATION_METHOD,COUNTRY_CODE,,
fedb685a,efe485b9aa5107632,1/12/2021,1/13/2021,,Sony PlayStation 5 Bundle,54ed,1800,website,direct,desktop,US,,
fedb685a,efe485b9aa5107633,1/12/2021,1/13/2021,,Sony PlayStation 5 Bundle,54ed,1800,website,direct,desktop,US,,
5ac3e110,efe81b1b81539678,9/7/2020,9/9/2020,9/9/2022,Nintendo Switch,e682,168,website,direct,desktop,US,,
854e78fb,efe85df407156706,8/26/2020,8/28/2020,,JBL Quantum 100 Gaming Headset,ab0f,18.99,website,direct,desktop,CA,,
7abc09b9,efe89b3265852435,2/17/2021,2/18/2021,,Nintendo Switch,e682,168,website,direct,desktop,US,,
bc01104,efe89b3265852435,2/17/2021,2/18/2021,,Nintendo Switch,e682,168,website,direct,desktop,US,,
581c85fc,efeb2babfc238591,6/4/2020,6/7/2020,,JBL Quantum 100 Gaming Headset,ab0f,24.49,website,direct,desktop,GB,,
e03db009,eff217beb2c94810,12/14/2020,12/15/2020,,27in 4K gaming monitor,891b,448.88,website,direct,desktop,CA,,
b10c3d28,eff53ef97c575044,7/23/2019,7/25/2019,,Nintendo Switch,8d0d,149.42,website,direct,desktop,IT,,
b10c3d28,eff53ef97c575045,7/23/2019,7/25/2019,,Nintendo Switch,8d0d,149.42,website,direct,desktop,IT,,
7f06f425,effaf9b1eec54251,1/27/2021,1/29/2021,,27in 4K gaming monitor,891b,481.61,website,direct,desktop,SE,,
a056f6ec,effc0a7645c67802,1/12/2019,1/14/2019,,Nintendo Switch,8d0d,171.79,website,direct,desktop,GB,,
74808dd3,effe7bf273549993,1/11/2021,1/14/2021,,Nintendo Switch,8e5d,166.06,mobile app,email,desktop,KR,,
87111d63,f0010689c8657434,12/27/2019,12/29/2019,,27in 4K gaming monitor,891b,481.69,website,direct,desktop,GB,,
87111d63,f0010689c8657435,12/27/2019,12/29/2019,,27in 4K gaming monitor,891b,481.69,website,direct,desktop,GB,,
01b2ab66,f001733b9643882,7/1/2020,7/2/2020,,Nintendo Switch,8d0d,101.97,website,direct,desktop,PL,,
c12425fa,f003c21e5d281785,3/28/2019,3/30/2019,,Nintendo Switch,8d0d,168,website,direct,desktop,IS,,
b8284f38,f006f9deba078020,5/16/2020,5/18/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,email,mobile,US,,
9228df59,f00775d7abf62006,6/27/2019,6/28/2019,,Nintendo Switch,8d0d,168,website,affiliate,unknown,US,,
e94149c7,f00bbdd021b98531,2/11/2021,2/14/2021,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,,
ba9bf80e,f00bca339dc79073,3/31/2020,4/2/2020,,27in 4K gaming monitor,891b,377,website,direct,desktop,US,,
f88e4977,f00bcdc3d47105025,4/19/2020,4/21/2020,,Nintendo Switch,8e5d,160.82,mobile app,email,mobile,US,,
7730e8bf,f00bd0a34a851050,4/18/2020,4/21/2020,,JBL Quantum 100 Gaming Headset,ab0f,24.26,website,direct,desktop,GB,,
f38e92d9,f00c591d438102942,6/1/2020,6/3/2020,,JBL Quantum 100 Gaming Headset,ab0f,24.26,website,direct,desktop,GB,,
8ce63418,f012df8443a59865,11/25/2019,11/27/2019,,Nintendo Switch,8d0d,150.53,website,direct,desktop,FR,,
01411ca0,f013f154f133682,6/10/2020,6/12/2020,,Nintendo Switch,e682,168,website,direct,desktop,US,,
1c9a7e2b,f013fef958014676,11/18/2020,11/19/2020,6/8/2022,27in 4K gaming monitor,e7e6,450.37,website,direct,desktop,IE,,
6.52E+77,f0159575c533019,8/22/2020,8/24/2020,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
fa94c0e4,f016ddf2a6f105865,4/25/2020,4/28/2020,,Sony PlayStation 5 Bundle,54ed,1800,website,direct,desktop,US,,
7cb5e717,f01a03227f053286,6/28/2020,6/30/2020,,Nintendo Switch,e682,168,website,email,mobile,US,,
e8b715cd,f01a50aafda98288,4/6/2019,4/8/2019,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,,
6f3279d1,f01adf1394c47951,4/11/2020,4/12/2020,3/27/2022,Nintendo Switch,0d23,192,website,email,mobile,US,,
4a70ab4c,f01ccb8644433104,9/1/2020,9/4/2020,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
4a70ab4c,f01ccb8644433105,9/1/2020,9/4/2020,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
4a70ab4c,f01ccb8644433106,9/1/2020,9/4/2020,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
01d1bce5,f01d6e33a313944,9/3/2019,9/5/2019,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
2c446fed,f020a47f02820942,9/22/2019,9/24/2019,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
246ce960,f023d6dcc4e17705,7/7/2020,7/9/2020,,JBL Quantum 100 Gaming Headset,8315,23.12,mobile app,email,mobile,US,,
f2f0f830,f0257012ca3102672,2/7/2021,2/9/2021,,27in 4K gaming monitor,891b,428.65,website,direct,desktop,CA,,
85fa46c0,f0264ffae3c57003,4/12/2020,4/14/2020,,27in 4K gaming monitor,891b,361.08,website,direct,desktop,US,,
e17dd1b7,f0270b6f5cc95319,8/16/2019,8/19/2019,,Nintendo Switch,8d0d,167.35,website,direct,desktop,GB,,
e17dd1b7,f0270b6f5cc95320,8/16/2019,8/19/2019,,Nintendo Switch,8d0d,167.35,website,direct,desktop,GB,,
aab120e2,f0284fda43972385,1/31/2021,2/1/2021,2/16/2025,27in 4K gaming monitor,e7e6,480,website,direct,desktop,CL,,
21c8aad5,f0298ef3f5516733,1/17/2021,1/19/2021,,Nintendo Switch,8d0d,168,website,email,desktop,US,,
6764ab5f,f02bf8db6f444653,1/21/2021,1/22/2021,,27in 4K gaming monitor,891b,371.59,website,email,desktop,GB,,
6764ab5f,f02bf8db6f444654,1/21/2021,1/22/2021,3/23/2023,27in 4K gaming monitor,891b,371.59,website,email,desktop,GB,,
94e93853,f034c32ae9463126,5/19/2020,5/21/2020,,27in 4K gaming monitor,e7e6,458.52,website,direct,desktop,GB,,
84302850,f03aac4bbb52231,2/7/2021,2/9/2021,,27in 4K gaming monitor,e7e6,480,website,direct,desktop,US,,
86f30614,f03c0a87dcd57389,10/31/2020,11/2/2020,,JBL Quantum 100 Gaming Headset,8315,23.42,mobile app,email,desktop,US,,
ab06db7f,f03eae9ea4272521,2/21/2021,2/22/2021,10/13/2021,Nintendo Switch,e682,168,website,direct,desktop,KE,,
06d8622,f03eae9ea4272521,2/21/2021,2/22/2021,10/13/2021,Nintendo Switch,e682,168,website,direct,desktop,KE,,
fbe41248,f041c4da2ca106387,9/2/2020,9/5/2020,,Nintendo Switch,e682,158.9,website,direct,desktop,GB,,
c8fcf973,f0451205e7284986,6/29/2020,7/2/2020,,Nintendo Switch,e682,168,website,direct,desktop,MD,,
687a35c2,f04793f685e45090,4/3/2020,4/6/2020,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
76a49c95,f048886318050817,2/8/2021,2/11/2021,,JBL Quantum 100 Gaming Headset,8315,23.5,mobile app,email,desktop,CA,,
fa43797f,f048fad0b2a105744,9/10/2019,9/13/2019,,Nintendo Switch,b5f7,167.98,mobile app,email,mobile,US,,
2ea43dea,f04a414615221914,8/15/2020,8/18/2020,,27in 4K gaming monitor,891b,454.3,website,direct,desktop,CO,,
cdd42bd4,f04bce7275986939,3/16/2019,3/18/2019,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
c1f6296e,f04cd88440f82094,12/21/2020,12/24/2020,12/7/2022,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,,
275c88a6,f050162266818947,11/7/2020,11/8/2020,11/24/2022,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
5d595bbf,f0512f5160d40704,1/24/2021,1/26/2021,,JBL Quantum 100 Gaming Headset,8315,23.56,mobile app,direct,desktop,US,,
c242732d,f0546db4de282222,4/10/2020,4/13/2020,,JBL Quantum 100 Gaming Headset,ab0f,22.25,website,direct,desktop,CH,,
d56b56c0,f0557c58d7090091,12/21/2019,12/22/2019,,Nintendo Switch,e682,168,website,direct,desktop,US,,
80085125,f0564b9ff7f2122,1/29/2021,2/1/2021,,Nintendo Switch,e682,188.96,website,direct,desktop,US,,
a9797cb8,f056f69270771849,5/28/2020,5/29/2020,,Nintendo Switch,e682,168,website,direct,desktop,US,,
54831169,f0584248ea61449,3/24/2019,3/26/2019,,JBL Quantum 100 Gaming Headset,ab0f,22.22,website,direct,desktop,PT,,
e1c35391,f05f70c3cba95436,7/23/2020,7/25/2020,8/20/2022,Nintendo Switch,e682,142.02,website,direct,desktop,AU,,
4602006a,f060086981631422,7/24/2020,7/27/2020,8/11/2022,Sony PlayStation 5 Bundle,54ed,1550.42,website,direct,desktop,US,,
de5ada70,f0607d2034c93975,8/16/2020,8/19/2020,11/30/2021,Nintendo Switch,e682,168,website,direct,desktop,US,,
70565cdf,f063ed5ec8848400,1/8/2021,1/10/2021,,Dell Gaming Mouse,f81e,,mobile app,email,desktop,BO,,
847c7dfb,f063fb91b9756358,12/5/2020,12/7/2020,,27in 4K gaming monitor,e7e6,480,website,direct,desktop,US,,
9089666d,f0667711f3e61297,6/5/2020,6/6/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,,
6.07E+72,f06bb734f6f3001,2/23/2021,2/24/2021,,27in 4K gaming monitor,e7e6,444.04,website,direct,desktop,KR,,
8eb4c587,f06cc2225da60591,2/1/2021,2/3/2021,1/8/2023,27in 4K gaming monitor,e7e6,480,website,email,desktop,US,,
c35cb6b0,f06e05b347382759,8/17/2020,8/20/2020,12/16/2023,Nintendo Switch,8d0d,132.76,website,direct,desktop,CA,,
66d5b480,f06e1a4f98f44425,2/2/2021,2/4/2021,,Nintendo Switch,e682,154.75,website,direct,desktop,CA,,
d5b5360,f06e1a4f98f44425,2/2/2021,2/4/2021,,Nintendo Switch,e682,154.75,website,direct,desktop,CA,,
a9535c3e,f077d190f7f71768,7/4/2019,7/5/2019,,Nintendo Switch,8d0d,134.4,website,direct,desktop,US,,
1a48c62a,f07b40f250613689,9/12/2019,9/15/2019,,27in 4K gaming monitor,891b,480,website,direct,desktop,US,,
0cfa23f9,f08088b82ba8323,6/4/2020,6/7/2020,,Nintendo Switch,e682,142.46,website,email,mobile,CA,,
1.93E+07,f0821345011540,1/22/2021,1/25/2021,,Dell Gaming Mouse,f81e,49.98,mobile app,email,desktop,US,,
1.93E+07,f0821345011541,1/22/2021,1/25/2021,,Dell Gaming Mouse,f81e,49.98,mobile app,email,desktop,US,,
ef633313,f08259e64f9101141,11/18/2020,11/21/2020,6/3/2021,Nintendo Switch,e682,168,website,direct,desktop,US,,
3397b5ec,f082f5e118823933,7/30/2020,7/31/2020,,27in 4K gaming monitor,891b,265.2,website,email,mobile,US,,
bbffbf33,f086b071dc479599,12/19/2020,12/20/2020,,Dell Gaming Mouse,8d4f,62.45,mobile app,direct,desktop,AU,,
8897cbc1,f08daaa26d358008,5/4/2019,5/5/2019,,JBL Quantum 100 Gaming Headset,8315,24.08,mobile app,affiliate,unknown,,,
129b9c71,f0942fd9ba910601,7/11/2020,7/12/2020,8/4/2022,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,,
8d9e3f12,f0a23519d8860142,11/18/2020,11/20/2020,,Nintendo Switch,8d0d,144.17,website,direct,desktop,AU,,
a028351a,f0a3255127867718,3/26/2020,3/27/2020,,27in 4K gaming monitor,891b,351.02,website,direct,desktop,US,,
ef4b9f8e,f0a857067b6101100,3/21/2020,3/24/2020,,27inches 4k gaming monitor,2a50,347.24,mobile app,direct,desktop,US,,
e347b810,f0aa8f3a9a896007,3/15/2020,3/17/2020,,Nintendo Switch,8d0d,149.03,website,direct,desktop,DE,,
4131fe8b,f0b2d2a7b3f29472,2/18/2021,2/21/2021,,Nintendo Switch,e682,164.69,website,social media,tablet,ES,,
31f5589,f0b2d2a7b3f29472,2/18/2021,2/21/2021,,Nintendo Switch,e682,164.69,website,social media,tablet,ES,,
685dae01,f0b3fa7983a45037,1/11/2021,1/12/2021,,Nintendo Switch,e682,153.07,website,direct,desktop,AU,,
685dae01,f0b3fa7983a45038,1/11/2021,1/12/2021,,Nintendo Switch,e682,153.07,website,direct,desktop,AU,,
39de099d,f0b68f1d1fa26427,1/9/2021,1/12/2021,10/29/2024,Nintendo Switch,e682,168,website,direct,desktop,US,,
63879f2a,f0b7a756aae43109,4/18/2019,4/21/2019,,JBL Quantum 100 Gaming Headset,2997,24,mobile app,affiliate,unknown,,,
9f67fad9,f0b9a139ca067401,8/11/2020,8/12/2020,7/18/2023,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
6104b703,f0b9f4c35fe42196,1/8/2021,1/9/2021,,Nintendo Switch,8d0d,168,website,email,desktop,US,,
36a2e689,f0badbb99d725113,9/20/2020,9/22/2020,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
49aa88b5,f0bea8745d332798,2/23/2020,2/24/2020,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
d0f1023b,f0bf3c2607988225,12/11/2020,12/12/2020,,27in 4K gaming monitor,891b,408,website,direct,desktop,IN,,
9b1dd5f4,f0bf434e30665590,8/26/2020,8/29/2020,9/11/2022,Nintendo Switch,e682,146,website,email,desktop,KR,,
b97b7d69,f0c6351e4da78589,9/24/2020,9/26/2020,9/14/2022,27in 4K gaming monitor,891b,480,website,direct,desktop,US,,
d6493990,f0c8326486d90526,6/4/2019,6/5/2019,,27in 4K gaming monitor,891b,480,website,direct,desktop,US,,
1df316dc,f0c8c67859215256,1/9/2021,1/11/2021,9/20/2025,Nintendo Switch,e682,168,website,direct,desktop,JO,,
0de88292,f0cb97d10778714,2/17/2021,2/20/2021,,27in 4K gaming monitor,e7e6,480,website,direct,desktop,CL,,
92cfe163,f0ce2be433c62292,6/21/2019,6/24/2019,,27in 4K gaming monitor,891b,480,website,direct,desktop,US,,
c11061ac,f0ce6f6fe0a81744,8/12/2020,8/13/2020,,Nintendo Switch,e682,168,website,email,desktop,US,,
56f67134,f0cf58b753b38168,12/11/2020,12/13/2020,,Nintendo Switch,e682,168,website,direct,desktop,US,,
d58595ac,f0d3a85e2c490153,5/9/2020,5/12/2020,,Nintendo Switch,8d0d,168,website,direct,desktop,IN,,
5e182c90,f0d3e86066841044,1/26/2019,1/27/2019,3/14/2021,Nintendo Switch,8d0d,148.92,website,direct,desktop,CA,,
cf6d78c3,f0d5588b85b87669,6/23/2019,6/25/2019,7/20/2021,27in 4K gaming monitor,891b,480,website,direct,desktop,US,,
b3cd9adc,f0d744211f076209,5/15/2020,5/18/2020,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
e413eb6d,f0d9612765296335,12/31/2020,1/1/2021,,Nintendo Switch,e682,188.15,website,direct,desktop,GB,,
80fd41f1,f0d983ac0ac55053,5/3/2020,5/6/2020,,Dell Gaming Mouse,b0ee,42.3,mobile app,email,mobile,CA,,
3a0eec4e,f0db34a957c26488,8/17/2020,8/19/2020,6/17/2024,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
2c8044a8,f0e4c810f9221004,4/8/2020,4/9/2020,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
4.44E+09,f0e991d41772678,4/17/2020,4/18/2020,,Sony PlayStation 5 Bundle,54ed,1800,website,email,mobile,US,,
cc830ec3,f0e9b1810f786376,5/30/2020,6/1/2020,,Nintendo Switch,e682,168,website,,,US,,
6d00f949,f0ebc55a8ae47047,3/20/2020,3/23/2020,,Nintendo Switch,8e5d,157.76,mobile app,direct,desktop,US,,
e79cf092,f0ec1f44a3297828,2/14/2021,2/15/2021,,JBL Quantum 100 Gaming Headset,4c58,19.14,mobile app,direct,desktop,GB,,
3e23ac5d,f0ec579d5e828166,12/13/2020,12/16/2020,,Lenovo IdeaPad Gaming 3,04ac,1198,website,direct,desktop,US,,
8f8435b8,f0ecac2bc0160938,11/7/2019,11/9/2019,,Nintendo Switch,8d0d,108.61,website,direct,desktop,MX,,
80d478c7,f0effb2961b54983,4/17/2020,4/19/2020,,Nintendo Switch,e682,168,website,direct,desktop,US,,
aba4798c,f0f20021e1572772,12/12/2020,12/15/2020,,Dell Gaming Mouse,8d4f,49.98,mobile app,email,desktop,US,,
aba4798c,f0f20021e1572773,12/12/2020,12/15/2020,,Dell Gaming Mouse,8d4f,49.98,mobile app,email,desktop,US,,
38d1c6c4,f0f22c75b2d26011,9/30/2020,10/2/2020,2/26/2023,Sony PlayStation 5 Bundle,54ed,1576.27,website,direct,desktop,KR,,
38d1c6c4,f0f22c75b2d26012,9/30/2020,10/2/2020,2/26/2023,Sony PlayStation 5 Bundle,54ed,1576.27,website,direct,desktop,KR,,
c0242753,f0f2907bc4681369,12/23/2019,12/25/2019,,27in 4K gaming monitor,891b,480,website,direct,desktop,US,,
a412f77b,f0f2c5bc57369419,8/2/2020,8/5/2020,,Nintendo Switch,e682,155.42,website,direct,desktop,BE,,
7a82f930,f0f2d5e0fea52337,10/20/2020,10/21/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,,
863f4df7,f0f932cb33f57104,12/25/2020,12/28/2020,,Dell Gaming Mouse,f81e,49.98,mobile app,email,desktop,US,,
f5d2ff28,f0fdb4247cf103868,2/11/2021,2/12/2021,,JBL Quantum 100 Gaming Headset,4c58,16.49,mobile app,direct,desktop,IE,,
8c64416e,f0fe40c07b159643,2/2/2020,2/4/2020,,27in 4K gaming monitor,891b,454.77,website,direct,desktop,GB,,
358ff2d6,f100744928424696,11/15/2020,11/17/2020,11/26/2022,Nintendo Switch,e682,168,website,direct,desktop,US,,
4e1968e0,f1028d4fa7034677,4/2/2020,4/4/2020,,JBL Quantum 100 Gaming Headset,ab0f,24.31,website,direct,desktop,GB,,
ea1c3d8d,f105847d3e898893,3/11/2020,3/13/2020,,Nintendo Switch,8d0d,149.03,website,affiliate,unknown,DE,,
43f5aa64,f107eda76e930598,2/8/2021,2/11/2021,,JBL Quantum 100 Gaming Headset,4c58,13.98,mobile app,direct,desktop,US,,
9877e5f9,f109bbe8d3764515,12/17/2020,12/20/2020,,Nintendo Switch,8d0d,152.04,website,email,desktop,CA,,
9877e5f9,f109bbe8d3764516,12/17/2020,12/20/2020,,Nintendo Switch,8d0d,152.04,website,email,desktop,CA,,
746cdde1,f10a1da884149959,6/30/2020,7/2/2020,,27in 4K gaming monitor,891b,470.18,website,direct,desktop,GB,,
746cdde1,f10a1da884149960,6/30/2020,7/2/2020,,27in 4K gaming monitor,891b,470.18,website,direct,desktop,GB,,
4178aabd,f10d6baca2b29569,11/14/2020,11/17/2020,,Nintendo Switch,8d0d,152.95,website,direct,desktop,NO,,
2e6ed2b3,f10df4e31ab21804,5/2/2020,5/5/2020,,Nintendo Switch,8d0d,188.43,website,direct,desktop,IL,,
b428f71a,f11be40e34676365,3/31/2020,4/2/2020,,27in 4K gaming monitor,e7e6,438.17,website,direct,desktop,JP,,
3fb7d9ac,f12050431e028873,1/11/2021,1/12/2021,,Dell Gaming Mouse,8d4f,49.98,mobile app,direct,desktop,US,,
7d80f41d,f1216769a8b53604,11/28/2019,11/30/2019,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
1c2afdf4,f12b08ff54e14496,8/2/2019,8/3/2019,,Sony PlayStation 5 Bundle,54ed,1800,website,direct,desktop,US,,
9adc8af4,f1358084b4465487,11/23/2019,11/26/2019,,Nintendo Switch,e682,150.53,website,direct,desktop,FR,,
1e5aa823,f1362f13ce615434,9/17/2020,9/19/2020,,Sony PlayStation 5 Bundle,54ed,1800,website,direct,desktop,RO,,
d49e457a,f13677cbae389722,2/2/2020,2/4/2020,,Nintendo Switch,8d0d,168,website,direct,desktop,BR,,
f2417738,f1374c93c82102365,2/18/2021,2/20/2021,,JBL Quantum 100 Gaming Headset,4db1,13.8,mobile app,email,desktop,IE,,
ed6518c2,f138c5e035d100288,10/4/2019,10/7/2019,,Sony PlayStation 5 Bundle,54ed,2182.9,website,direct,desktop,FR,,
314e1c61,f13c00ade9023052,6/25/2020,6/26/2020,,Nintendo Switch,e682,168,website,direct,desktop,BR,,
1a14ebdd,f140210764c13606,1/29/2021,1/30/2021,6/10/2022,Nintendo Switch,e682,164.42,website,direct,desktop,IT,,
1a14ebdd,f140210764c13607,1/29/2021,1/30/2021,,Nintendo Switch,e682,164.42,website,direct,desktop,IT,,
64cf9c29,f142077cd7b43590,5/31/2020,6/2/2020,,27in 4K gaming monitor,891b,347.22,website,direct,desktop,US,,
bd34e7d3,f14414fded880106,2/5/2021,2/6/2021,,Nintendo Switch,e682,164.69,website,direct,desktop,DE,,
34e3714,f14414fded880106,2/5/2021,2/6/2021,,Nintendo Switch,e682,164.69,website,direct,desktop,DE,,
267f51dd,f1442832cfb18589,12/24/2020,12/27/2020,3/19/2025,Nintendo Switch,8d0d,184.9,website,direct,desktop,GB,,
267f51dd,f1442832cfb18590,12/24/2020,12/27/2020,,Nintendo Switch,8d0d,184.9,website,direct,desktop,GB,,
7a11e7a0,f146025f32452152,1/8/2021,1/11/2021,12/4/2024,Nintendo Switch,8d0d,168,website,direct,desktop,AE,,
7a11e7a0,f146025f32452153,1/8/2021,1/11/2021,,Nintendo Switch,8d0d,168,website,direct,desktop,AE,,
2e672aa7,f146048687c21790,9/21/2019,9/23/2019,,27in 4K gaming monitor,891b,477.7,website,direct,desktop,US,,
b8157db4,f14857512f077987,2/17/2019,2/18/2019,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,,
3ba2e465,f14a2d1d42e27160,5/11/2020,5/12/2020,,Nintendo Switch,8d0d,168,website,affiliate,unknown,US,,
a22f1e18,f14b52e22fc68590,11/28/2020,11/29/2020,,Lenovo IdeaPad Gaming 3,04ac,1198,website,direct,desktop,US,,
6d6f3bf8,f14cf0b0f9d47237,8/23/2020,8/25/2020,10/13/2022,Nintendo Switch,e682,168,website,direct,desktop,US,,
3d40408c,f14d898310027806,9/1/2019,9/3/2019,,Nintendo Switch,e682,168,website,direct,desktop,US,,
06a810b2,f15851855545771,2/3/2021,2/4/2021,2/22/2024,27in 4K gaming monitor,e7e6,542.5,website,direct,desktop,DK,,
6cf0f523,f159652147347019,8/8/2020,8/9/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,AR,,
f606e8ca,f15b0056058103941,2/20/2021,2/23/2021,,27in 4K gaming monitor,e7e6,480,website,email,desktop,US,,
a1db3860,f15b2615d4868464,2/18/2021,2/20/2021,,JBL Quantum 100 Gaming Headset,4db1,13.98,mobile app,email,desktop,US,,
57c71c59,f15b5cd07f838464,8/16/2020,8/18/2020,,27in 4K gaming monitor,e7e6,480,website,email,desktop,US,,
a357900d,f15c56b0d3a69119,1/12/2021,1/13/2021,10/11/2025,Nintendo Switch,e682,156.58,website,direct,desktop,CA,,
e7a6bced,f15d784614997851,12/31/2019,1/3/2020,,Nintendo Switch,8d0d,150.77,website,direct,desktop,JP,,
54725621,f15f09fbbca1444,7/16/2020,7/17/2020,,Acer Nitro V Gaming Laptop,22ea,798,website,direct,desktop,UA,,
54725621,f15f09fbbca1445,7/16/2020,7/17/2020,,Acer Nitro V Gaming Laptop,22ea,798,website,direct,desktop,UA,,
e9192614,f163814a9db98450,5/22/2020,5/24/2020,,Sony PlayStation 5 Bundle,54ed,1800,website,direct,desktop,KE,,
90ef6ad0,f168846d37c61456,3/9/2020,3/11/2020,,27in 4K gaming monitor,891b,348.72,website,direct,desktop,US,,
f8e1653e,f16a2db1267105145,11/28/2020,11/30/2020,,Nintendo Switch,e682,168,website,direct,desktop,US,,
2f03579d,f16bfff668a22065,12/15/2019,12/18/2019,,JBL Quantum 100 Gaming Headset,ab0f,16.14,website,direct,desktop,AU,,
bf126188,f16d15017ac80889,2/17/2019,2/20/2019,,27in 4K gaming monitor,891b,421.68,website,affiliate,unknown,US,,
a71266a8,f16d959dfd670780,1/7/2021,1/9/2021,,Nintendo Switch,e682,164.42,website,direct,desktop,FR,,
a71266a8,f16d959dfd670781,1/7/2021,1/9/2021,,Nintendo Switch,e682,164.42,website,direct,desktop,FR,,
07131c4d,f16e5d663135959,5/31/2019,6/3/2019,,27in 4K gaming monitor,891b,480,website,direct,desktop,US,,
aeb6daea,f17113e6cd474044,9/5/2019,9/6/2019,,27in 4K gaming monitor,891b,339.08,website,direct,desktop,IN,,
c3ab9117,f1721006f2782880,9/25/2019,9/27/2019,,Nintendo Switch,e682,135.01,website,direct,desktop,AU,,
e8bae79f,f174aee208a98296,8/23/2020,8/24/2020,3/2/2024,Nintendo Switch,8d0d,139.65,website,direct,desktop,AU,,
f5702a50,f1783a2ff74103718,7/31/2020,8/3/2020,8/7/2022,27in 4K gaming monitor,891b,291.84,website,direct,desktop,JP,,
f6b341d6,f179bae43a3104209,5/21/2020,5/23/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,,
3826a5b3,f179c002d4725738,4/20/2020,4/21/2020,,Nintendo Switch,8d0d,149.03,website,direct,desktop,AT,,
776a1b1c,f17c978017851142,9/20/2020,9/23/2020,,Sony PlayStation 5 Bundle,54ed,1877.19,website,direct,desktop,ES,,
209cbeba,f17d5cad2d416293,1/31/2021,2/3/2021,2/25/2023,Nintendo Switch,8d0d,156.58,website,direct,desktop,CA,,
da256cc6,f181d903d0592151,1/30/2021,1/31/2021,,Nintendo Switch,e682,164.42,website,direct,desktop,NL,,
103bcb97,f18309f22ba9686,1/31/2019,2/1/2019,,JBL Quantum 100 Gaming Headset,8315,24.34,mobile app,email,mobile,GB,,
61b365d6,f183820f4fb42443,2/20/2021,2/21/2021,1/15/2023,Nintendo Switch,e682,184.9,website,email,desktop,GB,,
b365248,f183820f4fb42443,2/20/2021,2/21/2021,1/15/2023,Nintendo Switch,e682,184.9,website,email,desktop,GB,,
cf10ca16,f1864f3108e87522,6/25/2019,6/26/2019,,JBL Quantum 100 Gaming Headset,ab0f,24.55,website,direct,desktop,GB,,
8f5c3e6b,f187de6fbf760885,2/20/2019,2/22/2019,,Nintendo Switch,8d0d,168,website,direct,desktop,IN,,
e6d7aee8,f18a2155b0e97517,2/14/2021,2/16/2021,10/30/2023,Nintendo Switch,e682,164.69,website,direct,desktop,DE,,
d7a5706,f18a2155b0e97517,2/14/2021,2/16/2021,10/30/2023,Nintendo Switch,e682,164.69,website,direct,desktop,DE,,
d63dd35e,f18f4c5be7590497,5/31/2019,6/3/2019,,JBL Quantum 100 Gaming Headset,ab0f,22.23,website,direct,desktop,ES,,
e465c5c7,f195f1a602c96472,4/30/2020,5/1/2020,,Nintendo Switch,8d0d,168,website,affiliate,unknown,US,,
63b4ecd6,f1972ce2f1043192,7/20/2020,7/21/2020,,Nintendo Switch,e682,177.11,website,direct,desktop,GB,,
ffb4283e,f19d3a76146107990,10/19/2019,10/21/2019,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,,
